Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_9478,28.07876344393013,34.89128730300319,-16.296427780965352,9.675210394307072
Id_9479,28.39996353727038,48.026441406485105,66.74092445919402,33.19629072075301
Id_9480,27.000233780855368,44.40536743049114,67.5316469978475,30.197417105081627
Id_9481,40.632897356849625,44.3150006075463,82.92443492929658,49.37746537927836
Id_9482,40.222337745580305,29.941230035800977,-17.65673643960954,-3.8903520732195886
Id_9483,35.25285806991063,61.402365008424624,83.67561112736638,30.595784580770285
Id_9484,45.08055448839984,60.64213901334967,97.1963357743135,59.649719754376804
Id_9485,28.56767047984509,40.251682297386935,68.90291433191751,26.43623788500335
Id_9486,37.148952571225735,28.467596089927532,-18.120818361882634,-1.6198441538172972
Id_9487,26.171432688133493,30.559343801667588,1.0484331993571132,19.30609171546817
Id_9488,36.15540018580127,59.80578708297419,83.35023843070417,30.00702610655091
Id_9489,18.698751005716716,32.939434171905916,25.262541961430962,38.14679316007488
Id_9490,41.31087234016785,31.473116936229452,45.56825280585853,-2.880569876760063
Id_9491,51.93668532979093,31.760350591261655,36.68004279783006,41.99589755488944
Id_9492,44.01532358356205,41.87847598906584,42.67497523930951,21.556639593716028
Id_9493,51.792442126532634,33.1217159426771,36.76819410159106,36.76134945350363
Id_9494,46.52488859034652,43.98445007166756,43.3309434544153,22.18526300374586
Id_9495,53.680346494015126,47.60416525133186,39.827616304369464,38.81065038796112
Id_9496,52.19253069769918,32.39075453124826,39.22380899752891,44.8315741894007
Id_9497,45.03499163822947,42.24918668283983,43.0757102228059,22.44963771228211
Id_9498,47.308633980796074,44.49122618007285,43.6511468847798,24.648116774268146
Id_9499,41.74590671669604,22.15060921660777,44.89601226808555,7.618386834727033
Id_9500,53.46330120389216,32.935771300675256,36.77655706184381,40.796227939269045
Id_9501,39.05810504575503,26.658382649201663,44.89920748458318,2.753070117238366
Id_9502,53.2913867107893,34.226978822095994,34.34628204441086,36.98088443226801
Id_9503,42.17977795675925,31.024969918421085,45.054782380389845,1.3251680571040652
Id_9504,47.17339016955957,43.36961048233203,43.20252024779476,19.75752555150538
Id_9505,57.17926351884746,51.50545312898513,46.891508454897256,42.98619998160896
Id_9506,54.51912650179729,35.12800083800835,43.343628821154816,47.26617287753322
Id_9507,43.351972672603196,29.41265311563317,44.83166875414583,3.513721485849004
Id_9508,47.915513078545715,43.860454944677194,43.5036186255924,19.435216731418336
Id_9509,36.952543965693806,28.9395672132135,46.60115450311756,11.652207879749255
Id_9510,55.79085735891739,48.86281613428272,38.504212972399394,46.547983994419354
Id_9511,49.29476163491604,51.23940977123102,46.223078928879296,31.966668854026892
Id_9512,40.46987746768586,52.2670276139335,38.89996264875055,59.162768270426454
Id_9513,46.50376699119819,46.746754756197866,45.012751880638724,28.57297462777325
Id_9514,48.79429110273155,46.11049112872386,46.14557182237224,34.07979931168617
Id_9515,37.50813518608733,24.040407173408433,47.194480262318656,16.336625932433975
Id_9516,55.14264389740781,38.32875729880464,52.12714220740367,44.8695979809863
Id_9517,34.5553216026389,35.29723030792096,37.13828305092358,19.58163587577991
Id_9518,46.51390509740527,25.0556890012425,21.686333236699177,35.9496774961562
Id_9519,44.55901169984601,43.52052951804843,42.174764335431924,26.223637459096892
Id_9520,31.675945337787823,48.14583903918539,37.387366264359606,52.0496351078491
Id_9521,54.32850891461838,47.25526016297252,41.560155912535656,46.86192250419427
Id_9522,46.66636855943109,35.35542166153501,45.53160569452121,29.97896351725484
Id_9523,31.912019240025117,37.94942130009349,36.54440447056161,41.26631242456443
Id_9524,47.71275921590872,46.37329785571085,43.14213245749324,27.161132822586183
Id_9525,36.60438286824953,50.05798213910185,39.878792711631995,47.81284959486311
Id_9526,40.373308862562865,36.25098015381929,38.882186278297105,22.68954339594822
Id_9527,18.05308957655778,28.49101726013388,27.483938481560962,52.712312671376594
Id_9528,49.02966020893963,27.1436556136564,23.966920916761104,37.1652133888077
Id_9529,42.26084407646225,34.69744813248547,39.88832207293559,24.47392776583598
Id_9530,34.28576390459288,22.671053640205038,45.126412355203435,7.0339773887864965
Id_9531,44.24448829975198,30.043508335631024,45.1241751185022,12.467632666997076
Id_9532,44.416391417960185,36.364454881954394,45.09061330743496,8.006287415201996
Id_9533,48.33466944018484,46.116160144632026,43.167180603340235,27.968332896638202
Id_9534,57.84598557736983,51.149608547913616,47.39048739375617,51.44163767185748
Id_9535,45.510729603193155,37.416710036937936,45.032754273942864,8.60307209751602
Id_9536,48.713933767030184,38.7221702959263,45.10462210633083,21.160927270340693
Id_9537,29.647958271622358,42.77773136075161,35.90658181940248,24.2728585808957
Id_9538,29.963560765527816,38.822224279072685,12.858032390781808,39.45653294351803
Id_9539,36.73042147263372,28.534320631875296,46.67415045632473,27.01151835254791
Id_9540,30.384851978303956,41.4554599586915,23.137084223504225,60.24104466277171
Id_9541,40.96228091662333,36.2888977055402,46.50971596643675,15.261913445627812
Id_9542,54.286392009798746,35.232964569493056,47.658501014740786,48.99443079170058
Id_9543,43.81466991395122,35.15239100561984,46.74290773870104,18.976579584012455
Id_9544,55.774185123633586,50.7456548442104,39.405619631825495,46.74663698797886
Id_9545,39.07042949736834,37.96745713217897,45.95266028558488,61.98120817734298
Id_9546,55.079210081371556,35.79800144687108,56.27643576511637,51.66964267543443
Id_9547,48.98315811005689,52.27315576213865,45.92627842182737,30.215468464791456
Id_9548,56.53345584731481,51.33048168360355,46.32343581528375,47.76949848120498
Id_9549,17.013803090664354,20.579640892248683,46.8854120822627,21.513163261147042
Id_9550,42.32989984137596,31.660163933988123,46.473524312384406,23.205843070539515
Id_9551,47.99938200327962,50.51631218531549,44.393697907818456,30.40408871326892
Id_9552,41.421652379693015,58.99823939624668,33.54255284504436,71.91646491545498
Id_9553,41.278861783158774,26.48216426748892,46.41565755001867,29.860266828190703
Id_9554,49.42372184696144,51.915708285927685,45.814175307516315,31.71100310428008
Id_9555,47.23386930893288,59.21870964750153,45.208727530494365,68.47563535151127
Id_9556,55.90770034935501,39.9248411526864,59.515211101378846,46.25963973565575
Id_9557,53.090869942204776,44.77475269439044,33.722582661991034,45.571299669370774
Id_9558,53.817010616884104,47.61539161128435,40.29084613666719,43.05175229939377
Id_9559,46.00514985986676,47.313322724806206,43.256736660701,27.225307642658095
Id_9560,46.513661914478135,40.72389163057601,45.567894688169,7.799614319224304
Id_9561,47.291143934836825,48.4075662735026,43.32184170705023,25.29695674006939
Id_9562,53.22225568378316,33.1138627496353,37.59960484332431,44.812012707997496
Id_9563,33.70538359653865,48.92697333066485,40.723232480112806,54.39983404545319
Id_9564,45.65534944691008,29.605899608122463,44.88740453515735,20.74813690428391
Id_9565,47.5161396462518,46.289870057172784,43.67258754989789,33.139601067482545
Id_9566,30.950246367176476,35.08440690309638,38.65638091840504,51.25450412464704
Id_9567,46.665164105651016,46.54077090640826,43.21471529569482,25.913778654108967
Id_9568,39.48286972125085,50.181278809527086,43.15190872318252,52.28072351763814
Id_9569,48.61524217533979,49.3542909879723,43.61146277703106,28.612504635810893
Id_9570,45.87442009199934,51.44408509704164,44.76796893680157,31.698262695816737
Id_9571,53.82127883104444,47.445524568453024,25.089964930455302,45.87644680777473
Id_9572,41.696149292659456,36.31917981768337,47.28537493912766,22.033042735963306
Id_9573,38.55136411993645,53.813932233531844,30.031226703019094,63.467946916961836
Id_9574,48.99721638256359,53.76996622306212,46.420396780222184,41.29736063122186
Id_9575,35.939527729401064,40.15049940942439,43.87641681288995,55.94614783319656
Id_9576,56.95571661315107,49.50336794793036,46.87942763813178,50.9408793775026
Id_9577,30.16192849780198,43.79099645381749,33.977128688069605,64.01002558259916
Id_9578,49.20497925058514,52.69949647458353,45.19373895466081,37.702492070998716
Id_9579,58.62249562822994,52.963769830739345,54.29021861780689,51.38785545750946
Id_9580,55.94632661722987,39.178519064585295,60.95869073916939,48.32084356814627
Id_9581,46.182760819540746,49.40818313132993,42.2554570262569,30.601412690314817
Id_9582,53.473691873748365,45.831089314510656,36.5938884081691,49.488225597139575
Id_9583,45.42760967318476,44.58120179479322,45.87165372070027,12.083046353867303
Id_9584,46.52923633639459,49.76467415260577,42.896059366475164,36.44169227922953
Id_9585,45.52066123631194,43.76186926390242,45.70076293366353,14.341732720002938
Id_9586,28.50330945019917,37.1773966428116,36.133211048602625,46.13439651367767
Id_9587,31.057446420180582,47.289075670898555,37.22548186472846,54.50867577557645
Id_9588,46.499928374970054,45.10476364376995,45.636877511664615,14.989228497133837
Id_9589,47.69427418730395,50.82808362135996,42.75268610292853,28.043598410102447
Id_9590,50.38662335861842,26.9022620734781,27.47814070103292,43.539008640330565
Id_9591,49.11174585598384,40.482587586265005,30.839775009677403,47.605196661148454
Id_9592,53.29701213134432,33.972930484604426,37.713833621055976,46.72854376621402
Id_9593,33.345691563087726,37.36634468011121,39.545760133453705,57.78301802198615
Id_9594,54.22321993304301,35.42325194501099,41.62175528073913,49.74743093893403
Id_9595,47.07419932873442,48.869541195359396,42.67792941116412,29.97667284941977
Id_9596,47.917958171314595,47.209329030905614,45.26454953879085,17.033515009205416
Id_9597,48.30600366124598,50.980087972137106,42.778313551669534,31.376484571367996
Id_9598,48.19335965160077,39.40721100948584,44.9577118001335,35.45855311699859
Id_9599,36.35175272539324,37.57866386835327,41.24167004027532,64.53895193725123
Id_9600,29.936040458182774,28.104871754185524,16.744279497647717,40.354677463869166
Id_9601,17.905827144600963,39.398300506052614,16.277564718331867,41.2014797094391
Id_9602,38.14626738354589,37.79353720861594,47.07327227890497,27.32174215070239
Id_9603,47.37921055261624,54.1632575167179,43.51562530893958,35.12429222341103
Id_9604,54.38201299152293,35.41426648263909,49.620292534045895,51.33383363685573
Id_9605,44.87652299539222,44.22941010840834,47.27180762346686,26.259313622543203
Id_9606,49.29843225486668,56.31944070236049,46.398247669455294,45.67713881734247
Id_9607,49.57187026693357,57.257292750815886,46.03710029985658,38.21296267385648
Id_9608,45.84807796942535,53.771149595999766,39.02969845636674,65.08620190645135
Id_9609,43.18034362151438,44.66096535156081,40.37098789970219,29.203340474133512
Id_9610,17.304061918193767,25.63733477328308,46.76179039858602,24.688359029424817
Id_9611,53.51125546419341,36.67225127428928,40.33455392212432,47.74617025892394
Id_9612,47.659162441402586,52.75501860885439,45.203548250803415,34.633048156742944
Id_9613,53.252301616301295,37.83660035391044,36.43860179557223,45.54215043909568
Id_9614,48.63609206371335,54.94957487108608,44.523858856847575,37.995015956012566
Id_9615,49.06614431319791,54.33011988013792,46.09676139269781,37.8789319642695
Id_9616,43.936689273467394,38.30100342452814,47.226516697858166,25.160505715039562
Id_9617,49.62123565955271,55.101164734585176,46.371910751139076,39.42775544511238
Id_9618,44.28623426109178,41.62163525158281,55.218697971467485,66.28876260012163
Id_9619,59.30359377595154,55.15658004424278,56.11243546602592,51.719989533359126
Id_9620,156.15231705688848,153.54162558742004,164.39374252729272,156.45289061349104
Id_9621,173.45366374967705,179.38505703258392,143.2534794636666,170.29060543829198
Id_9622,191.29001498203564,185.80143541221986,178.47177609331587,191.13023183500363
Id_9623,157.67104513063146,151.4427000393209,165.3477880042418,176.9509532939196
Id_9624,143.9022634293509,149.8413405470803,134.11381405948146,125.61157994016435
Id_9625,195.74803260530035,189.69676074861874,188.57066993275217,193.30733390124138
Id_9626,138.57897561384266,137.8134811076663,128.12389036365855,130.46833323840866
Id_9627,238.21337933325503,244.897036243437,234.07020185269434,228.9551513554347
Id_9628,199.53430477686686,191.56698592978313,189.5346084432492,187.29694358062432
Id_9629,211.59212333124862,213.90352070737595,235.36651019833357,222.30273036818704
Id_9630,164.589280402638,154.99267161822442,152.343408750119,156.08594503632173
Id_9631,186.42872989681837,184.19566238076374,138.99036902986745,155.03830162603424
Id_9632,131.9546615520947,104.56387045927005,104.4228574526552,126.82239177463282
Id_9633,186.52310263567983,183.44131582974214,190.85323230561735,197.5197205399999
Id_9634,272.9492664874276,265.4852966282719,270.609536825105,256.0899833279588
Id_9635,191.42449922632773,194.4782800130926,179.96828822748293,205.63159429342886
Id_9636,248.88729293678028,262.47831324231004,274.47684145948676,252.38888346217277
Id_9637,249.18371420601284,251.10431261123918,258.5946983764217,247.05749861489073
Id_9638,241.90914763024495,247.8112882378548,252.89329566848997,239.72968228019124
Id_9639,154.46667786668326,147.1631553473999,136.12999097927514,145.47389959883176
Id_9640,185.7111111599649,185.7234748207119,179.29543315369503,179.1978941842602
Id_9641,167.04972522794787,166.07807502149873,164.58516346287433,167.4583840684555
Id_9642,198.00884292033817,194.70874493829848,203.2420387356524,192.12987729256966
Id_9643,205.9917898741873,208.316487324205,222.47119093194166,223.90750624846547
Id_9644,197.81660264216623,200.149568083989,198.70724124447642,221.885930611142
Id_9645,148.6309226679989,150.39813360686185,147.2303066304146,150.8112324182581
Id_9646,148.81053433002603,156.831720707924,146.17570909537213,153.60449191071837
Id_9647,134.41440479295528,141.16974872339063,137.40797240778576,121.81722821705577
Id_9648,197.596160374389,191.85236803552613,212.0057601272538,205.59276866857635
Id_9649,184.8503459352782,197.45143678469864,171.9841553754379,217.54077102409855
Id_9650,216.6998674543113,193.1816036891173,206.4911603455955,195.99784343875302
Id_9651,319.81493693228316,328.3283970412742,333.2191176785067,317.2984303486462
Id_9652,195.10361861162534,202.03353690766502,194.6709267285979,214.37130652412588
Id_9653,188.05368419838982,189.70367571306662,181.2086944710716,224.85492593094708
Id_9654,233.02129861642572,183.51854108050293,183.86456235051003,200.9388452804388
Id_9655,310.83725608716094,332.2105917533708,318.64447917542356,322.3637901579584
Id_9656,251.198812226818,271.98406345344944,253.15357822640738,249.16692977246964
Id_9657,250.0827907736363,231.10660987069008,257.58115175200606,238.43202751456158
Id_9658,307.07464696359403,321.74333515962786,301.449898889491,306.96252707696397
Id_9659,218.5805529267779,217.1861987983289,237.45517445708336,233.3533524646204
Id_9660,249.80080323620626,233.52208824643918,232.9200512820234,234.72476290989755
Id_9661,303.67499985471494,315.0253753513554,303.99265300018385,307.0588378070952
Id_9662,301.56281165322645,313.8546658311079,323.0242912514599,295.91456395213373
Id_9663,254.646126693852,238.69323753928305,277.48661657387163,253.37285391424808
Id_9664,236.41382091915733,242.6953837606949,237.79347240117085,242.78087598424642
Id_9665,299.89163741234984,310.44319711971013,296.35027548734547,295.6247821386168
Id_9666,229.50775214441126,224.84207269488255,247.15555174639425,242.16827928739158
Id_9667,235.7468686509601,235.07399578505175,234.54883226956542,245.24343546312835
Id_9668,230.5762488394418,232.9268898666401,250.13007933421287,238.71349624491882
Id_9669,260.6159285649304,244.4200866545421,255.36336691502618,258.63346476219226
Id_9670,190.17501832349734,185.2025059883117,185.21007459274907,202.83616391250092
Id_9671,192.7009862493004,183.2974508572018,194.3983371771706,210.21862044671627
Id_9672,253.09564553520795,235.89807945102802,234.66064016225735,234.8580851752712
Id_9673,260.39823862278075,199.95060430357617,222.62500230271877,218.98446279699505
Id_9674,227.23618153606145,221.09587947445968,229.95336134433896,229.16179259868522
Id_9675,215.54574263078905,208.63479097121783,207.24216299071935,220.2124803761614
Id_9676,258.8905069534605,270.3664305134624,274.8370160258254,262.7934385126879
Id_9677,245.21166674848735,182.62289468515672,212.84150808980004,193.63481621273803
Id_9678,217.1086129048731,205.15743402841966,205.88772668215603,197.17833198125635
Id_9679,219.9478826541827,180.48946391940711,210.0059404484401,180.43160861995372
Id_9680,196.10221316524292,194.9818554379846,199.80146111067216,189.4203323905485
Id_9681,220.0278793555524,209.0819971206664,219.66564224658148,207.73817292491418
Id_9682,191.29517243828786,198.86919383785235,188.54795130028162,189.74327902787962
Id_9683,170.43475705384344,172.94858508486703,173.30660626897182,176.65840854887648
Id_9684,229.90800943902508,245.35241220691768,239.97048164216156,236.44011687132706
Id_9685,210.29426575021301,228.59281508148453,237.2759745104818,201.6590786224594
Id_9686,255.24766425041463,260.4213518726406,241.11041245444994,235.9770571921415
Id_9687,160.30947507680457,147.62889071332182,160.1486048255867,148.81735036763538
Id_9688,165.568113340965,160.32370988767488,179.32650534304963,169.28215463852007
Id_9689,228.9430799344155,232.99104196767254,250.2174015689753,239.35953793297824
Id_9690,164.5069332291991,159.84367997240875,176.32978010063252,169.731606500881
Id_9691,169.43780616203009,162.39834065751393,170.8978095299879,166.59862247359527
Id_9692,183.19896454059943,181.05078687333486,187.87493298077024,196.0243271430319
Id_9693,147.46078267725778,152.14594873790395,149.05706048025732,135.9185440530954
Id_9694,257.41076266892463,262.0028403779126,279.94284788695217,264.93776965607003
Id_9695,145.2245489666439,149.7101378276992,147.58034511773468,135.71956172506046
Id_9696,159.31798514542703,161.69579680632148,167.09642130642317,160.35943839093275
Id_9697,148.91833833014869,141.42016428203138,131.46896418091097,139.3465636135291
Id_9698,184.05539069650683,181.14301534015996,175.40645430214923,165.6949919214037
Id_9699,136.16325265337082,108.69125721205035,104.30264333058128,108.24298458021954
Id_9700,219.75278773051275,214.4819260343584,225.96365394946628,228.52379774201563
Id_9701,133.05225023535064,118.78573621432585,110.60145774527538,106.99138858993686
Id_9702,165.30366956834996,166.574868811727,162.79820198621564,159.5712316182477
Id_9703,262.29142655204015,262.5161887911026,274.427863930027,272.7361476984493
Id_9704,151.46146820619703,160.2409854258091,160.33354692012045,161.18006738274178
Id_9705,193.33336294992114,190.12064947856123,204.5195251125865,209.27093187665483
Id_9706,257.9088033613541,258.00948816535646,271.2802173685644,261.5921251496216
Id_9707,158.15449713471946,164.87678961395937,163.73009357498012,161.09165574885435
Id_9708,135.04034271641086,124.01485399517631,127.49358351057273,128.7939077808707
Id_9709,137.15530332916506,108.92560056476574,108.8592768882298,107.76811590762904
Id_9710,253.29371488262933,270.8972745923709,254.83509237548063,251.09118714427603
Id_9711,247.52274120351905,222.60111681245985,243.8599353841628,231.5761306330254
Id_9712,305.42464284455815,308.70019980732303,321.19559479697267,291.7154119281116
Id_9713,216.4332768759944,216.5087253987737,227.30842973147736,219.19556689035196
Id_9714,238.76750907858786,246.62035840356785,242.1974081679224,242.5505898495723
Id_9715,253.86870201640244,233.44176539526686,237.77978970880565,244.4953058724458
Id_9716,272.9677128096585,283.90166333198056,300.60427465711456,266.50084573426034
Id_9717,319.6952060718876,317.992360208142,321.62414440727787,308.8756246609978
Id_9718,314.113333384888,310.48974459519326,325.1263932282195,310.570762739157
Id_9719,192.21578955126245,193.19548941225443,195.26652616611764,188.55517734205864
Id_9720,239.70564080189956,248.79350541129313,242.42686853849057,239.52342930217242
Id_9721,238.87180607189606,233.19480280795915,238.58083126937666,228.73621339135002
Id_9722,222.58738836192424,219.93474126289203,219.0803068630051,234.54670773660803
Id_9723,265.6322247340728,276.729959590774,283.8497172475824,256.5958318878822
Id_9724,239.5047461377482,233.80590948311595,225.77868065184038,233.87939387059342
Id_9725,201.1798075135385,193.24314245212136,204.4596102354335,181.04973232057108
Id_9726,216.9186123061753,200.91492714425866,209.2960170351387,197.72243863272047
Id_9727,265.92400180608684,260.07083673717085,274.22376687200585,268.00258106659805
Id_9728,212.3870749118576,195.03832065639483,197.47233443673406,195.79937626623246
Id_9729,168.23941548389894,177.8684769429522,189.19754088500133,173.0082724627408
Id_9730,191.68763479176368,196.29838439908485,199.79810156408158,177.63075074104995
Id_9731,192.50205165759326,197.62099590982112,198.8144969152022,180.25753690521782
Id_9732,204.21790539460096,196.12528211393308,201.21113504927965,202.9094182954979
Id_9733,156.0922598214367,152.97079601195324,151.08271716033974,167.6376592805994
Id_9734,155.35527158250244,152.76289663422767,164.3915951384998,154.43622094786912
Id_9735,174.83116282133716,167.46459190332587,171.6458283056573,172.61796152560723
Id_9736,185.5728681814715,173.44386716002694,174.16241952286097,181.3781037894228
Id_9737,153.43321440925774,154.54344022689887,158.981434770411,158.6220900172242
Id_9738,173.61210782646236,178.1478168109745,143.765200417292,169.73676012435178
Id_9739,157.21290722000782,150.6113224910848,165.07238257677915,174.64448536625122
Id_9740,187.99185105902694,179.04181639637176,165.6237402749846,159.5449094831384
Id_9741,169.807632881928,165.5933267485646,172.58311231645644,172.2702919194498
Id_9742,138.92534803638398,118.81670779904124,111.14754728047146,116.46942412008102
Id_9743,152.68877638126997,136.14053479361613,157.66355938725755,146.0797912725605
Id_9744,166.4637419906859,149.32520453648556,136.7498958541467,141.28142221598478
Id_9745,273.3799187100456,265.37003852265025,268.9946275089031,258.0621680554693
Id_9746,273.2415888029089,267.15525114005595,281.1643859878023,263.3477857897027
Id_9747,145.54377282282786,153.31470748655053,147.92887784245679,136.44352588951654
Id_9748,154.51119666820898,158.4973670195018,160.32086730356266,164.95415798107553
Id_9749,161.3631423297913,158.3428957178754,169.6301286210268,167.94622981206686
Id_9750,150.67121839330923,150.82250611562793,147.0865781263531,148.11310945193048
Id_9751,223.47272940192482,235.2113708265662,246.34460632057332,241.925396950063
Id_9752,166.23096315360982,163.7276312291656,163.2670076190196,164.69188083355203
Id_9753,131.44127804202384,121.65730721118464,111.32257400106539,108.30990841432995
Id_9754,129.12732879715185,109.96930986906568,103.67461978731302,116.71517809120766
Id_9755,156.19956481772294,153.0038392200024,159.5325616920949,151.50281121898152
Id_9756,158.8703275405001,159.73842216321134,156.7827340205779,151.05267597413376
Id_9757,202.09075518134597,200.36341016601475,205.28418515618614,227.23457933099445
Id_9758,154.74127331772235,166.36529663976742,151.2874997355396,153.32231546358818
Id_9759,146.9031830243788,154.5570942011998,156.00299684321982,134.06865029165832
Id_9760,153.86232303965238,163.59262064431792,160.4231554513288,168.36473334039124
Id_9761,146.4465697491588,148.47311078035628,145.45663133680114,148.87415257830475
Id_9762,138.73533512775668,126.79558098242018,130.43372140382107,128.6276940898348
Id_9763,136.1160077973251,112.36128201275952,109.76690320969831,109.94771165006614
Id_9764,200.63301146415563,194.6322347033241,215.838866684169,207.71098028318804
Id_9765,167.86185290660376,175.69746334380417,162.84199653116872,170.32710125491417
Id_9766,130.79252496206703,114.79965776283203,107.86311490730702,113.60748970552245
Id_9767,265.113127175263,253.48204841363193,250.2420699925173,259.57436315234
Id_9768,190.54125131251266,201.41446063227855,204.36415422679096,203.44216446154275
Id_9769,307.9456114802152,320.4788457505482,301.51209265001376,304.90623944396856
Id_9770,237.21545038439723,246.66892691206797,240.79722212890334,241.55796817605142
Id_9771,253.82751319353258,235.62217059367686,273.1112263108156,250.77846865186996
Id_9772,205.55848023526028,199.01818123469602,196.57310391069555,204.15342746326314
Id_9773,255.57735126908432,237.68061848684826,279.9386218400483,256.2279142978691
Id_9774,269.042463442642,286.7883043817873,301.77847518568177,267.5515466465657
Id_9775,228.85505024151763,212.30588549241557,217.51784614935323,242.0938932253081
Id_9776,259.21684618879397,241.35093972162232,251.68934222467408,256.3284392420702
Id_9777,253.33883884595832,238.30677739006387,237.26692378499018,237.1434317785621
Id_9778,201.1448756372888,188.31970609677498,194.41987386016734,198.6613600475165
Id_9779,206.2364351490079,182.92929444758298,200.80432321585621,203.94852628657694
Id_9780,194.65440257105678,194.01429063958102,192.95054134554383,190.44576854704212
Id_9781,236.97310247094083,246.642841553524,242.89544124920096,228.99391101989875
Id_9782,317.63808714747,321.3457017200416,322.8007505481345,310.9899308053268
Id_9783,237.92072627610025,251.65383588271735,242.3412506282125,237.515895648037
Id_9784,198.2351519184176,199.35860758827542,198.24998323232248,199.16974669735038
Id_9785,223.9927910617813,217.87167257190993,225.02108826132408,223.58231169725343
Id_9786,259.7930346191799,244.03899468708596,251.19206012653282,246.82896394686975
Id_9787,222.5562533465345,227.58768025651577,227.85521104415747,223.60002851446464
Id_9788,221.89501254882566,227.3738511648729,224.72289642822355,226.50146895140674
Id_9789,240.88319457200942,240.13387396875513,229.45011658080549,234.70201662087558
Id_9790,222.2949439591821,220.39978791043416,213.5321905085865,232.3643968716233
Id_9791,211.21505055417117,196.94471507350406,197.37894601778174,187.1346193497275
Id_9792,237.96536991209246,239.4001140591169,237.5505099300541,237.65749844565244
Id_9793,293.6232661524587,298.3955587561112,296.47371979554185,284.20963453881467
Id_9794,253.22306259912483,251.80061313617497,279.5115106004011,262.52445256234546
Id_9795,292.6328956983586,287.59164154358945,287.58479798644305,285.3299914539236
Id_9796,258.715421684495,251.05982148859962,270.4075842660205,265.4320381939971
Id_9797,220.46357384818845,211.66866992794874,215.75371355447706,201.28191793921243
Id_9798,297.3277944913003,287.21905973473133,294.0561956320194,294.26827000031346
Id_9799,187.51911057130047,181.0074257212719,189.53477167097563,186.1820976234357
Id_9800,185.51573812137337,169.5080617645552,184.11799783624966,182.1187568047423
Id_9801,269.85977806369795,270.9192430705499,272.76900918867625,270.6149687562348
Id_9802,187.82625427703903,204.68513498464054,199.17707976837588,186.37066021742942
Id_9803,203.39922166624063,219.19978879283897,229.1470576723381,190.34179978975698
Id_9804,161.4732694638214,153.11081330449647,148.0770598317596,172.8227485516741
Id_9805,187.13022802071902,190.53831093697832,174.4618798417858,183.19486810464215
Id_9806,234.19289384779768,225.94318439574076,219.8116666046709,233.4419859682235
Id_9807,274.89353194403355,266.94576185489666,269.48144125915303,257.1005737601695
Id_9808,168.42429210746354,159.54673265799937,139.45878068447405,138.47150246940348
Id_9809,198.16609005336727,190.9069748093014,197.3359900660412,206.69885103174354
Id_9810,163.24733318015745,149.48335938987333,133.6103552435631,137.43646088330837
Id_9811,274.6165832767908,268.81140384854166,261.66532491989085,248.45930202340736
Id_9812,138.5831009336602,130.9759547936387,129.13582901142422,124.96756176315694
Id_9813,152.54843598065725,148.75250521203654,148.71722646349374,137.7761487614065
Id_9814,132.8693994371987,124.32813520501216,127.16144329257594,127.26299001955766
Id_9815,192.97382906749294,200.38819893606728,202.5530595101691,200.98427510597895
Id_9816,131.77117352977467,118.1138910838296,114.9345088905385,102.96061591570029
Id_9817,211.92506114436333,213.63612945081417,225.56028184709476,228.42174342439142
Id_9818,168.68962601433543,150.59551795811788,134.99915070275267,138.50990410446238
Id_9819,199.24629339495522,199.86364494379936,207.87008277855207,220.1193293728455
Id_9820,196.21541606565853,200.88719213257204,200.96018608309916,218.97392199826342
Id_9821,257.47670971124455,266.8296881516625,272.16678225669455,262.4481168756838
Id_9822,140.16171787996302,138.12492608849513,141.32987500038024,116.40002328904413
Id_9823,161.30955118512674,166.8367803137779,167.30925298938638,168.87046076076507
Id_9824,196.4443531946103,198.55723821518697,215.41630242215075,211.02197919178855
Id_9825,244.50599382393386,235.7438725615037,222.43631787840118,236.62589907838634
Id_9826,136.81125662536647,108.60040194833533,112.6499371111189,113.25155079126387
Id_9827,189.2223794745097,188.48744805242666,181.83835776935567,205.54675299395487
Id_9828,204.57107692210838,190.80724420405372,198.9668228577655,204.942596663757
Id_9829,191.59100292816265,196.94312867987327,190.87920983169684,197.71714278333064
Id_9830,238.18051691124748,258.0218024605571,242.8678648829382,240.0015515322403
Id_9831,262.38921263630385,250.88329556830664,267.02586423673927,251.1002718888442
Id_9832,314.48592925494194,320.62579106106244,328.3895423704904,313.4539591599977
Id_9833,316.46144950345524,324.0772538034089,316.45575324684273,312.464622886338
Id_9834,238.26147561817066,255.96850982535423,240.07918401358677,237.3359331153904
Id_9835,222.04044801697847,226.0048613652951,218.34710800771128,234.94830754253323
Id_9836,232.6061470391432,235.58958296210272,248.37335159501956,236.9509056218556
Id_9837,288.11486037357514,299.08568816356217,300.27660139969606,294.7552135121141
Id_9838,226.9758833981362,222.69417346091308,217.52435491634063,207.5468339100886
Id_9839,243.85644147403167,186.58346820932192,211.55279206817684,189.14362049514727
Id_9840,165.8317221029517,172.3720301190322,173.96149974789031,189.4696756925313
Id_9841,233.09364492492244,175.08930632335606,198.37824708583946,186.88906169596603
Id_9842,270.5339968775997,277.59622057503077,272.32914084832913,267.7661014930722
Id_9843,186.6511373899923,208.82832386574105,208.15054463835546,188.38548817930763
Id_9844,196.48396870771876,200.11277531897497,194.72277952131768,188.30867661876704
Id_9845,258.52662415714565,263.0814518741605,261.23185218320964,266.7200052746207
